month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
202011,28215,"charlotte, nc",492,1112,360,-252,83.703916,83.58357211,83.82425979,36,0.125,4,-0.181818182,-8,-21.5,0.08,1.117647059,1.9636,283995,0.034627855,0.208489362,0.8153
202011,28217,"charlotte, nc",4081,1143,-128,-550,83.533906,85.52053486,81.54727794,34.5,0.078125,2.5,-0.31,-15.5,-23,-0.128205128,0.051546392,1.8545,279950,0.144989775,0.245395662,0.8037
202011,28270,"charlotte, nc",2561,1160,543,1705,83.396371,82.97230181,83.82043935,36.5,-0.013513514,-0.5,-0.485915493,-34.5,-21,-0.018181818,0.8,1.9636,557450,-0.030521739,0.196244635,1.6004
202011,28278,"charlotte, nc",5032,1504,715,4623,80.764088,82.39923591,79.12893983,37,-0.119047619,-5,-0.513157895,-39,-20.5,-0.127272727,2,1.7455,421479,-0.061293987,0.103637078,1.21
202011,28214,"charlotte, nc",2030,1602,563,-1468,80.047755,66.12034384,93.97516714,48,-0.04,-2,0.297297297,11,-9.5,-0.110497238,0.987654321,2.9273,294660,0.091333333,0.275639638,0.8459
202011,28277,"charlotte, nc",86,1915,-47,876,78.158548,77.17669532,79.14040115,40.5,0.191176471,6.5,-0.357142857,-22.5,-17,0.032258065,1.086956522,1.7455,441717.5,-0.039744565,0.10429375,1.2681
202011,28206,"charlotte, nc",8412,2669,1465,-1803,74.099331,71.10601719,77.09264565,45,-0.210526316,-12,0.184210526,7,-12.5,-0.171171171,1.044444444,1.6727,307450,-0.110560163,-0.162624367,0.8827
202011,28210,"charlotte, nc",464,3477,536,-1096,69.931232,73.70773639,66.15472779,43,0,0,-0.188679245,-10,-14.5,-0.051282051,0.85,1.3455,439700,-4.55E-04,0.09925,1.2623
202011,28203,"charlotte, nc",6166,4538,-132,-1006,65.111748,80.17191977,50.05157593,38.5,0.013157895,0.5,-0.457746479,-32.5,-19,-0.138461538,0.166666667,1.0182,595000,-0.006976201,0.102055936,1.7082
202011,28208,"charlotte, nc",2204,5820,-1183,-4473,59.30277,64.48901624,54.1165234,49,0.195121951,8,-0.125,-7,-8.5,-0.090909091,-0.047619048,1.0909,294495,0.059334532,0.071280466,0.8455
202011,28209,"charlotte, nc",3826,6427,248,-4403,56.832856,63.57975167,50.08595989,49.5,0.076086957,3.5,-0.116071429,-6.5,-8,-0.01754386,0.191489362,1.0182,619700,-0.045881447,0.059316239,1.7791
202011,28226,"charlotte, nc",1124,6906,-10,-5320,54.758357,44.03820439,65.47851003,67.5,-0.049295775,-3.5,0.35,17.5,10,-0.16091954,0.622222222,1.3273,784450,0.045933333,0.428870674,2.2521
202011,28205,"charlotte, nc",630,7509,1056,-1156,52.26361,67.70964661,36.81757402,47,-0.020833333,-1,-0.216666667,-13,-10.5,0.023255814,0.833333333,0.8,443019.5,-0.026268707,0.044857311,1.2719
202011,28211,"charlotte, nc",2613,9497,-16,-3132,43.524355,42.10888252,44.93982808,69.5,0.053030303,3.5,-0.172619048,-14.5,12,-0.055555556,0.457142857,0.9273,849000,-0.15015015,0.029090909,2.4374
202011,28202,"charlotte, nc",7277,10527,572,-4714,38.448902,52.39732569,24.50047755,59,0.053571429,3,-0.180555556,-13,1.5,0.096774194,0.0625,0.6182,400908,0.030611825,0.195313059,1.151
202011,28204,"charlotte, nc",10785,10850,-5413,-10260,36.813754,40.77172875,32.85577841,71.5,0.743902439,30.5,0.489583333,23.5,14,-0.305084746,-0.422535211,0.7455,449900,0,-0.007029586,1.2916
202011,28207,"charlotte, nc",9623,12189,354,-8456,29.165234,18.08978032,40.24068768,123.5,0.222772277,22.5,0.764285714,53.5,66,0.146341463,0.068181818,0.8545,1299000,-0.037777778,-0.037777778,3.7293
202010,28213,"charlotte, nc",1585,24,61,350,96.830069,96.23382014,97.42631797,15,-0.230769231,-4.5,-0.625,-25,-38,-0.139097744,2.094594595,3.9826,235000,0.047003787,0.060096176,0.6716
202010,28273,"charlotte, nc",1971,32,116,81,96.494207,96.23382014,96.75459451,15,-0.375,-9,-0.423076923,-11,-38,-0.244604317,2.230769231,3.6522,290000,0.012216405,0.045063875,0.8288
202010,28212,"charlotte, nc",1702,48,17,18,95.98098,93.98467867,97.97728216,20,0.081081081,1.5,-0.384615385,-12.5,-33,-0.231707317,1.25,4.3826,245000,-0.00990099,0.181007472,0.7002
202010,28269,"charlotte, nc",45,307,462,172,90.726065,86.03343522,95.41869505,29,-0.134328358,-4.5,-0.236842105,-9,-24,0.134969325,2.13559322,3.2174,271000,0.01062838,0.084,0.7745
202010,28262,"charlotte, nc",1328,431,1609,-408,89.061851,88.75429261,89.36941017,27,-0.413043478,-19,0.058823529,1.5,-26,-0.123376623,0.436170213,2.3478,301588,-0.019323287,0.206595732,0.8619
202010,28216,"charlotte, nc",589,613,190,-282,87.014604,78.96524397,95.06396468,35,-0.014084507,-0.5,-0.04109589,-1.5,-18,-0.016304348,1.784615385,3.1478,275000,0.117886179,0.075331887,0.7859
202010,28217,"charlotte, nc",4081,1015,-550,-428,83.740896,82.59179592,84.88999585,32,0.142857143,4,-0.311827957,-14.5,-21,-0.299401198,0.231578947,2.0348,244500,-0.011721908,0.207705606,0.6988
202010,28215,"charlotte, nc",492,1472,-311,90,80.646439,82.59179592,78.70108306,32,0.066666667,2,-0.384615385,-20,-21,-0.122807018,0.851851852,1.7391,274490,-0.019503483,0.173535699,0.7845
202010,28227,"charlotte, nc",482,1478,-164,-480,80.606815,72.83671082,88.37691988,39,0.147058824,5,-0.204081633,-10,-14,0.074380165,1.03125,2.2609,358350,-0.024765274,0.085909091,1.0241
202010,28270,"charlotte, nc",2561,1703,-42,1653,79.189781,75.55002076,82.82954074,37,-0.038961039,-1.5,-0.447761194,-30,-16,-0.126984127,1.244897959,1.913,575000,0.086032675,0.251360174,1.6433
202010,28277,"charlotte, nc",86,1868,605,1059,78.210499,80.93890335,75.48209366,34,-0.15,-6,-0.352380952,-18.5,-19,-0.105769231,1.447368421,1.6174,460000,0.028319011,0.128834356,1.3147
202010,28214,"charlotte, nc",2030,2165,-1106,-1827,76.393449,57.71915921,95.06773841,50,0.333333333,12.5,0.234567901,9.5,-3,0.096969697,1.154761905,3.1478,270000,-0.035542061,0.161542615,0.7716
202010,28278,"charlotte, nc",5032,2219,443,3906,76.044379,69.2554436,82.83331446,42,-0.076923077,-3.5,-0.391304348,-27,-11,-0.06779661,2.548387097,1.913,449000,0.062721893,0.164417577,1.2832
202010,28210,"charlotte, nc",464,4013,-306,-1850,67.015736,67.53085022,66.50062267,43,0.162162162,6,-0.075268817,-3.5,-10,0.054054054,1,1.3565,439900,0.006175663,0.086306951,1.2572
202010,28206,"charlotte, nc",8412,4134,-2708,-84,66.455338,49.90754368,83.00313219,57,0.676470588,23,-0.179856115,-12.5,4,-0.051282051,1.466666667,1.9304,345667,0.04763449,-0.046861816,0.9879
202010,28203,"charlotte, nc",6166,4406,1217,-2178,65.215669,74.18015774,56.25117929,38,-0.136363636,-6,-0.269230769,-14,-15,0.015625,0.477272727,1.1304,599180,-0.077474981,0.099513717,1.7124
202010,28208,"charlotte, nc",2204,4637,-839,-3447,64.194875,71.1762708,57.21347975,41,0.108108108,4,-0.136842105,-6.5,-12,-0.095890411,0.2,1.1478,278000,-0.041048637,-0.041214002,0.7945
202010,28204,"charlotte, nc",10785,5437,-1397,-2897,60.813616,71.1762708,50.45096041,41,0.389830508,11.5,-0.344,-21.5,-12,-0.016666667,0.053571429,1.0261,449900,-0.135555769,0,1.2858
202010,28209,"charlotte, nc",3826,6675,-1136,-5101,55.762482,62.76840635,48.75655685,46,0.108433735,4.5,0.045454545,2,-7,-0.06557377,0.325581395,0.9913,649500,0.058420924,0.237142857,1.8562
202010,28226,"charlotte, nc",1124,6896,-595,-3427,54.769991,37.38254274,72.1574399,71,0.234782609,13.5,0.14516129,9,18,0.12987013,1.071428571,1.513,750000,0.115241636,0.515306107,2.1435
202010,28205,"charlotte, nc",630,8565,360,-2559,47.405562,61.10419261,33.70693234,48,-0.03030303,-1.5,-0.111111111,-6,-5,0,0.791666667,0.7478,454971,0.007049798,0.091738254,1.3003
202010,28211,"charlotte, nc",2613,9481,-409,-3324,43.431828,41.11853277,45.74512246,66,0.039370079,2.5,-0.11409396,-8.5,13,-0.035714286,0.588235294,0.9391,999000,-0.031976744,0.377931034,2.8551
202010,28202,"charlotte, nc",7277,11099,-743,-7092,35.425865,51.17551606,19.6762142,56,0.12,6,0.12,6,3,-0.03125,0.033333333,0.5391,389000,0.023953672,0.135932253,1.1117
202010,28207,"charlotte, nc",9623,12543,-1350,-8490,26.995358,22.88765614,31.10306049,101,0.254658385,20.5,0.393103448,28.5,48,-0.145833333,-0.145833333,0.713,1350000,-0.032258065,-0.022801303,3.8582
202009,28212,"charlotte, nc",1702,65,279,120,96.377715,94.06987724,98.68555241,18.5,-0.403225806,-12.5,-0.486111111,-17.5,-35.5,0.271317829,2.565217391,5.4667,247450,0.014139344,0.209475264,0.707
202009,28213,"charlotte, nc",1585,85,3,79,95.688385,93.42398489,97.95278565,19.5,0.083333333,1.5,-0.390625,-12.5,-34.5,0.003773585,2.594594595,4.4333,224450,-0.013406593,-0.064596791,0.6413
202009,28273,"charlotte, nc",1971,148,15,-57,94.423041,90.68177526,98.16430595,24,0.043478261,1,-0.04,-1,-30,0.224669604,2.915492958,4.6333,286500,0.005263158,0.012623075,0.8186
202009,28217,"charlotte, nc",4081,465,-285,-178,90.113314,87.19169027,93.03493862,28,0.333333333,7,-0.3,-12,-26,-0.121052632,0.721649485,2.7833,247400,-0.099381143,0.159100188,0.7069
202009,28269,"charlotte, nc",45,769,-256,186,86.889518,81.15958451,92.61945231,33.5,0.116666667,3.5,-0.211764706,-9,-20.5,-0.063218391,1.963636364,2.7167,268150,-0.006851852,0.049648682,0.7662
202009,28216,"charlotte, nc",589,803,-446,-294,86.619452,78.5911237,94.64778093,35.5,0.267857143,7.5,-0.144578313,-6,-18.5,0,1.555555556,3.0667,246000,-0.027667984,-0.050658296,0.7029
202009,28214,"charlotte, nc",2030,1059,-511,-462,84.489141,76.13597734,92.84230406,37.5,0.25,7.5,-0.127906977,-5.5,-16.5,-0.011976048,1.260273973,2.75,279950,-0.017374517,0.149691992,0.7999
202009,28215,"charlotte, nc",492,1161,-542,466,83.765817,85.14069877,82.39093484,30,0.25,6,-0.381443299,-18.5,-24,-0.123076923,1.235294118,1.9,279950,0.018,0.194096696,0.7999
202009,28227,"charlotte, nc",482,1314,260,-325,82.644004,80.66477809,84.62322946,34,-0.170731707,-7,-0.284210526,-13.5,-20,-0.135714286,0.805970149,2.0167,367450,0.020694444,0.129399109,1.0499
202009,28206,"charlotte, nc",8412,1426,-264,2366,81.981114,80.66477809,83.29745042,34,0.133333333,4,-0.5,-34,-20,0.00862069,1.387755102,1.95,329950,-0.051475323,-0.056383116,0.9428
202009,28270,"charlotte, nc",2561,1661,-243,846,80.400378,74.65911237,86.14164306,38.5,0.040540541,1.5,-0.293577982,-16,-15.5,-0.030769231,1.680851064,2.1,529450,0.008668318,0.138847064,1.5128
202009,28262,"charlotte, nc",1328,2040,-955,-2024,78.09254,64.7667611,91.41831917,46,0.352941176,12,0.735849057,19.5,-8,0.184615385,0.184615385,2.5667,307530.5,0.024893272,0.253873955,0.8787
202009,28277,"charlotte, nc",86,2473,827,-202,75.580737,72.71765817,78.44381492,40,-0.047619048,-2,-0.130434783,-6,-14,0.181818182,1.6,1.7333,447332,-0.049419025,0.081487767,1.2782
202009,28278,"charlotte, nc",5032,2662,16,2543,74.536355,65.3068933,83.76581681,45.5,0.034090909,1.5,-0.222222222,-13,-8.5,0.082568807,2.806451613,1.9667,422500,-0.060902423,0.107439202,1.2072
202009,28210,"charlotte, nc",464,3707,-401,-288,69.03305,76.80830973,61.25779037,37,-0.097560976,-4,-0.308411215,-16.5,-17,-0.129411765,1,1.2333,437200,-0.006363636,0.04475472,1.2492
202009,28208,"charlotte, nc",2204,3798,-2416,-2405,68.617564,76.80830973,60.42681775,37,0.541666667,13,-0.229166667,-11,-17,-0.24742268,0.327272727,1.2167,289900,0.054181818,0.037713175,0.8283
202009,28204,"charlotte, nc",10785,4040,4956,-1945,67.422096,85.64683664,49.197356,29.5,-0.578571429,-40.5,-0.448598131,-24,-24.5,-0.032258065,0.153846154,1,520450,-0.053727273,0.199927408,1.4871
202009,28209,"charlotte, nc",3826,5539,440,-2812,60.458924,70.54957507,50.36827195,41.5,-0.153061224,-7.5,-0.224299065,-12,-12.5,-0.075757576,0.418604651,1.0167,613650,-0.063129771,0.22119403,1.7534
202009,28203,"charlotte, nc",6166,5623,-2069,-2385,60.113314,67.20679887,53.01983003,44,0.157894737,6,-0.247863248,-14.5,-10,-0.168831169,0.454545455,1.0667,649500,-0.037777778,0.154769313,1.8558
202009,28226,"charlotte, nc",1124,6301,-1529,-1214,57.174693,50.95750708,63.39187913,57.5,0.15,7.5,-0.184397163,-13,3.5,-0.072289157,0.925,1.2833,672500,-0.051480959,0.263775353,1.9216
202009,28205,"charlotte, nc",630,8925,-147,-2851,46.037771,59.87535411,32.20018886,49.5,-0.01,-0.5,-0.116071429,-6.5,-4.5,-0.022727273,0.653846154,0.7167,451786,0.003968889,0.101560122,1.2909
202009,28211,"charlotte, nc",2613,9072,1006,-3106,45.437205,45.03871577,45.83569405,63.5,-0.052238806,-3.5,-0.015503876,-1,9.5,0.12,0.806451613,0.9333,1032000,0.032,0.613580523,2.9488
202009,28202,"charlotte, nc",7277,10356,-596,-7117,39.724268,59.32389046,20.12464589,50,0,0,0.052631579,2.5,-4,-0.111111111,-0.058823529,0.5333,379900,0.085738783,0.050359428,1.0855
202009,28207,"charlotte, nc",9623,11193,-1846,-2869,35.372993,33.20491029,37.54107649,80.5,0.2578125,16.5,-0.363636364,-46,26.5,-0.111111111,0.043478261,0.8,1395000,0,-0.014134276,3.986
202008,28213,"charlotte, nc",1585,88,70,122,96.056818,94.28453793,97.82909758,18,-0.307692308,-8,-0.4,-12,-38,0.104166667,2.3125,4.2742,227500,-0.019396552,-0.108342665,0.6502
202008,28273,"charlotte, nc",1971,163,378,-101,94.084291,91.38376315,96.78481865,23,-0.342857143,-12,0.045454545,1,-33,0.201058201,1.639534884,3.6613,285000,-0.04984164,0.031007752,0.8145
202008,28217,"charlotte, nc",4081,180,315,-139,93.842872,92.97825355,94.70748961,21,-0.416666667,-15,-0.192307692,-5,-35,-0.205020921,0.357142857,3.0645,274700,0.101002004,0.362792346,0.7851
202008,28212,"charlotte, nc",1702,344,-178,-239,91.204102,84.73256728,97.67563723,31,0.107142857,3,0.068965517,2,-25,-0.191222571,1.433962264,4.1613,244000,0.084468544,0.150710773,0.6973
202008,28216,"charlotte, nc",589,357,658,651,91.114272,88.03383613,94.19470749,28,-0.325301205,-13.5,-0.348837209,-15,-28,0.063583815,1.746268657,2.9677,253000,-0.040758294,-6.10E-05,0.7231
202008,28269,"charlotte, nc",45,513,82,387,89.538496,85.82176143,93.25523075,30,-0.0625,-2,-0.166666667,-6,-26,0.183673469,2.222222222,2.8065,270000,-0.027027027,0.058153662,0.7716
202008,28214,"charlotte, nc",2030,548,1018,-173,89.143616,85.82176143,92.46547142,30,-0.318181818,-14,-0.142857143,-5,-26,0.184397163,1.168831169,2.6935,284900,-0.050175029,0.153441296,0.8142
202008,28215,"charlotte, nc",492,619,-12,249,88.301456,90.58651795,86.01639406,24,-0.272727273,-9,-0.333333333,-12,-32,-0.144736842,1.363636364,2.0968,275000,-0.019258203,0.131487686,0.7859
202008,28262,"charlotte, nc",1328,1085,1870,-1075,84.167384,82.39697571,85.93779242,34,-0.376146789,-20.5,0.7,14,-22,0.092436975,-0.078014184,2.0968,300061,0.063293875,0.261745059,0.8576
202008,28206,"charlotte, nc",8412,1162,-434,2584,83.697646,85.82176143,81.57352996,30,-0.076923077,-2.5,-0.411764706,-21,-26,-0.147058824,2.135135135,1.871,347856,0.095626703,-0.018248146,0.9942
202008,28208,"charlotte, nc",2204,1382,1062,571,82.157428,90.58651795,73.72833776,24,-0.483870968,-22.5,-0.510204082,-25,-32,-0.101851852,0.796296296,1.5645,275000,-0.083333333,-0.018958312,0.7859
202008,28270,"charlotte, nc",2561,1418,679,196,81.929109,77.87550997,85.98270764,37,-0.221052632,-10.5,-0.119047619,-5,-19,0.023622047,1.653061224,2.0968,524900,0.061476239,0.129060013,1.5001
202008,28227,"charlotte, nc",482,1574,83,-1008,80.89793,73.58236329,88.21349702,41,-0.012048193,-0.5,0.138888889,5,-15,0.166666667,1.121212121,2.2581,360000,-0.017064846,0.098230628,1.0289
202008,28278,"charlotte, nc",5032,2678,45,1690,73.84624,68.54811543,79.14436501,44,-0.145631068,-7.5,-0.137254902,-7,-12,-0.052173913,2.303030303,1.7581,449900,0.075943842,0.166437648,1.2858
202008,28277,"charlotte, nc",86,3300,-1233,-764,70.42894,71.90178538,68.95609537,42,0.183098592,6.5,-0.066666667,-3,-14,0,1.146341463,1.4194,470588,0.057501124,0.098587961,1.3449
202008,28210,"charlotte, nc",464,3306,182,521,70.398997,73.58236329,67.2156305,41,-0.171717172,-8.5,-0.196078431,-10,-15,-0.04494382,1.361111111,1.371,440000,-0.058722858,0.077186724,1.2575
202008,28203,"charlotte, nc",6166,3554,353,229,69.1657,76.43822285,61.89317663,38,-0.095238095,-4,-0.355932203,-21,-18,0.115942029,0.711111111,1.2419,675000,0.0546875,0.227495908,1.9291
202008,28226,"charlotte, nc",1124,4772,700,1233,63.485796,61.01358685,65.95800427,50,-0.2,-12.5,-0.295774648,-21,-6,0.012195122,1.128205128,1.3387,709000,-0.03524289,0.320087243,2.0263
202008,28209,"charlotte, nc",3826,5979,-633,-3159,57.989295,62.53696149,53.44162893,49,-0.01010101,-0.5,-0.02,-1,-7,0.015384615,0.534883721,1.0645,655000,-0.032496307,0.4,1.872
202008,28205,"charlotte, nc",630,8778,-97,-2140,46.346895,61.01358685,31.68020362,50,-0.137931034,-8,-0.107142857,-6,-6,-0.043478261,0.692307692,0.7097,450000,-0.010465972,0.112146761,1.2861
202008,28204,"charlotte, nc",10785,8996,-2983,-5350,45.474791,41.31451885,49.63506382,70,0.102362205,6.5,0.147540984,9,14,-0.184210526,0.265306122,1,550000,-0.063391375,0.315926193,1.5719
202008,28207,"charlotte, nc",9623,9347,-1667,-1453,43.919602,45.81352697,42.02567654,64,0.094017094,5.5,-0.366336634,-37,8,0,0.227272727,0.871,1395000,-0.019332162,-0.007722792,3.9869
202008,28202,"charlotte, nc",7277,9760,-920,-5295,42.016319,61.01358685,23.01905154,50,-0.029126214,-1.5,-0.122807018,-7,-6,-0.076923077,-0.027027027,0.5806,349900,0.085129477,-0.025852126,1
202008,28211,"charlotte, nc",2613,10078,-1077,-3313,40.629562,43.14481416,38.11430924,67,-0.100671141,-7.5,-0.042857143,-3,11,-0.090909091,0.470588235,0.8065,1000000,-0.035214665,0.553829079,2.858
202007,28213,"charlotte, nc",1585,158,56,-37,94.412978,91.17779445,97.64816204,26,-0.174603175,-5.5,-0.018867925,-0.5,-33.5,-0.012345679,1.666666667,4.2105,232000,-0.002150538,-0.105800732,0.6648
202007,28212,"charlotte, nc",1702,166,961,-26,94.22168,89.60615154,98.8372093,28,-0.45631068,-23.5,-0.050847458,-1.5,-31.5,-0.021472393,1.848214286,5.5965,224995,-0.03827741,0.071915198,0.6447
202007,28217,"charlotte, nc",4081,495,584,-479,89.73931,81.85671418,97.62190548,36,-0.234042553,-11,1.181818182,19.5,-23.5,0.414201183,0.8671875,4.193,249500,-0.011685482,0.161772786,0.7149
202007,28273,"charlotte, nc",1971,541,-341,-307,89.307952,83.08702176,95.52888222,35,0.37254902,9.5,0.111111111,3.5,-24.5,0.152439024,1.1,3.3158,299950,0.07125,0.110925926,0.8595
202007,28269,"charlotte, nc",45,595,31,30,88.709677,86.22655664,91.1927982,32,-0.085714286,-3,0.032258065,1,-27.5,0.122137405,1.722222222,2.5789,277500,0.009090909,0.083984375,0.7951
202007,28215,"charlotte, nc",492,607,559,-183,88.58027,85.27381845,91.88672168,33,-0.204819277,-8.5,0.015384615,0.5,-26.5,0.277310924,1.268656716,2.6667,280400,-0.005321036,0.195990616,0.8034
202007,28206,"charlotte, nc",8412,728,1758,1188,87.503751,85.64891223,89.35858965,32.5,-0.252873563,-11,-0.084507042,-3,-27,0.679012346,2.487179487,2.386,317495,0.008240711,-0.105728498,0.9097
202007,28216,"charlotte, nc",589,1015,-405,-34,84.889347,75.39384846,94.38484621,41.5,0.121621622,4.5,0.012195122,0.5,-18,0.176870748,1.703125,3.0351,263750,-0.011987264,0.047312725,0.7557
202007,28214,"charlotte, nc",2030,1566,-3,-645,81.183421,72.06301575,90.30382596,44,-0.102040816,-5,0.035294118,1.5,-15.5,0.084615385,0.88,2.4737,299950,0.0228474,0.162822252,0.8595
202007,28227,"charlotte, nc",482,1657,-117,-1120,80.611403,75.39384846,85.82895724,41.5,-0.117021277,-5.5,0.185714286,6.5,-18,-0.008264463,0.764705882,2.1053,366250,-0.046402758,0.057029063,1.0494
202007,28277,"charlotte, nc",86,2067,-618,1291,77.876969,82.36309077,73.39084771,35.5,-0.040540541,-1.5,-0.260416667,-12.5,-24,-0.053763441,1.315789474,1.5439,445000,-0.011111111,0.025345622,1.2751
202007,28270,"charlotte, nc",2561,2097,-595,-222,77.700675,67.8432108,87.55813953,47.5,0.032608696,1.5,0.091954023,4,-12,0.067226891,1.645833333,2.2281,494500,-0.008024072,0.099133141,1.4169
202007,28208,"charlotte, nc",2204,2444,99,699,75.530758,68.94973743,82.11177794,46.5,-0.060606061,-3,-0.198275862,-11.5,-13,0.186813187,1,1.8947,300000,0.142857143,0.015572106,0.8596
202007,28278,"charlotte, nc",5032,2723,-71,3146,73.8991,63.29707427,84.50112528,51.5,0.009803922,0.5,-0.182539683,-11.5,-8,0.263736264,2.285714286,2.0175,418144.5,0.017625857,0.060114062,1.1981
202007,28262,"charlotte, nc",1328,2955,-2283,-2544,72.683796,59.83495874,85.53263316,54.5,0.493150685,18,0.434210526,16.5,-5,-0.111940299,-0.19047619,2.0877,282199.5,-0.004833022,0.176321384,0.8086
202007,28210,"charlotte, nc",464,3488,-1140,666,69.705551,65.5363841,73.87471868,49.5,0.010204082,0.5,-0.048076923,-2.5,-10,-0.063157895,1.472222222,1.5614,467450,0.010702703,0.147257332,1.3394
202007,28203,"charlotte, nc",6166,3907,-877,1431,67.687547,74.8312078,60.54388597,42,0.135135135,5,-0.4,-28,-17.5,0.095238095,0.533333333,1.2105,640000,0.01273835,0.16692497,1.8338
202007,28209,"charlotte, nc",3826,5346,352,-978,61.425356,65.5363841,57.31432858,49.5,-0.266666667,-18,-0.139130435,-8,-10,0,0.625,1.1404,677000,0.0832,0.411887383,1.9398
