month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202001,28277,"charlotte, nc",,421694,0.035,-0.0017,126,-0.1064,-0.4167,55,-0.191176471,-0.290322581,72,0.8,-0.3077,0,-1,,36,-0.1,-0.5909,71,-0.1235,-0.1446,166.675435,0.0263,0.097,2573.5,0.0053,-0.1008,537280.0715,0.0219,0.0913,197,-0.1126,-0.3411,0.563492063,-0.011,0.1792
202001,28211,"charlotte, nc",,875000,0.0716,0.2036,115,-0.0496,-0.2069,100,-0.004975124,0.257861635,32,0.3333,-0.3846,4,,,20,0.6667,-0.4444,47,-0.2295,-0.0408,284.9278297,0.0671,0.1106,3100,0.0285,0.0241,1144813.327,0.0669,0.1223,162,-0.1099,-0.1649,0.408695652,-0.0954,0.0708
202001,28202,"charlotte, nc",,364450,0.1216,0.1214,64,-0.0448,0.0323,84.5,0.030487805,0.141891892,32,1,0.6,0,,,24,0.2,0.5,35,-0.0541,0.25,326.7731997,0.0155,0.0469,1164,0.0287,0.063,517274.0596,0.0766,0.185,99,-0.0481,0.1,0.546875,-0.0054,0.0953
202001,28206,"charlotte, nc",,367286.5,3.00E-04,0.2892,30,0.0714,0.7647,44,-0.24137931,0.128205128,8,1,0,0,,,4,-0.5,-0.5,6,-0.4,-0.3333,216.0047186,0.0033,0.1386,1557,-0.135,-0.066,328787.5,-0.0062,0.0785,36,-0.0526,0.3846,0.2,-0.1571,-0.3294
202001,28208,"charlotte, nc",,249450,-0.084,-0.2554,57,-0.2297,-0.1094,50.5,-0.251851852,-0.405882353,28,0.4,-0.2222,8,1,,12,0.5,0.5,58,-0.0169,-0.0492,203.3544965,-5.00E-04,0.0537,1341,0.0113,-0.139,293177.899,0.0169,-0.0604,115,-0.1353,-0.08,1.01754386,0.2202,0.0644
202001,28226,"charlotte, nc",,558750,0.0468,-0.0672,130,-0.1333,-0.1875,82,0.233082707,-0.145833333,44,0.375,-0.0833,0,-1,-1,32,0.3333,-0.4667,52,-0.2,0.0196,188.8413419,0.0188,0.0103,2889.5,-0.0026,-0.0045,767021.4161,0.0514,0.1689,182,-0.1535,-0.1374,0.4,-0.0333,0.0813
202001,28205,"charlotte, nc",,437672.5,0.0122,0.2041,190,-0.108,-0.0865,81.5,0.18115942,0.13986014,68,0.3077,-0.2917,16,,3,44,-0.2667,-0.3125,94,-0.0962,0.175,232.1935484,0.0046,0.0274,1806.5,-0.003,0.0899,473587.5887,0.0335,0.153,284,-0.1041,-0.0139,0.494736842,0.0065,0.1101
202001,28214,"charlotte, nc",,249940,0.0636,-0.0343,94,0.0805,0.0108,40.5,-0.10989011,-0.46,60,0.25,0,40,2.3333,4,16,-0.2,-0.3333,78,0.0541,0.322,124.9706573,0.0073,0.0076,1890,0.0585,-0.0238,318127.3215,0.0613,0.0482,172,0.0683,0.1316,0.829787234,-0.0208,0.1954
202001,28216,"charlotte, nc",,252450,-0.0192,0.1639,82,-0.0575,0.0513,48.5,-0.03960396,-0.03,52,0.4444,-0.0714,4,,,36,2,1.25,55,-0.0678,-0.1912,134.7574,-0.0219,0.1077,1854,0.0022,0.0235,296696.6977,-0.0275,0.157,137,-0.0616,-0.0616,0.670731707,-0.0074,-0.2011
202001,28204,"charlotte, nc",,689500,0.014,0.135,22,0.0476,-0.3125,75,0.304347826,-0.096385542,4,0,-0.6667,0,,,0,,-1,17,-0.15,1.125,299.9586264,0.075,0.1023,2189.5,0.1154,0.016,566696.9384,0.0256,-0.0344,39,-0.0488,-0.025,0.772727273,-0.1797,0.5227
202001,28270,"charlotte, nc",,477000,0.0303,-0.0422,69,-0.08,-0.1882,72,0,-0.082802548,36,0.8,0,0,,,24,0.2,-0.3333,41,0.1714,0.2813,163.6939197,-0.0069,0.057,2977.5,0,-0.0628,707340.9407,0.0742,0.0604,110,0,-0.0598,0.594202899,0.1275,0.2177
202001,28212,"charlotte, nc",,220000,0,0.1028,25,-0.359,0.1905,60.5,0.423529412,0.260416667,12,-0.5,-0.625,0,,,8,1,1,29,-0.1471,0.0357,121.5710258,-0.0189,-0.0709,1833.5,0.0785,0.1395,226071.2877,0.0425,0.0869,54,-0.2603,0.102,1.16,0.2882,-0.1733
202001,28262,"charlotte, nc",,266250,0.0095,0.1526,19,0,-0.2963,20.5,-0.581632653,-0.640350877,24,2,1,0,,,0,-1,-1,20,-0.3333,0.0526,126.6694227,0.0712,0.1495,2163,0.0212,-0.0085,288084.4444,0.0497,0.0551,39,-0.2041,-0.1522,1.052631579,-0.5263,0.3489
202001,28215,"charlotte, nc",,235900,-0.0042,0.0534,112,-0.0968,0.1546,33.5,-0.33,-0.309278351,80,0.25,0.25,4,-0.5,0,20,0,-0.5833,102,0.0408,0.186,132.1054477,0.012,0.1136,1800,0.0348,-0.0077,275317.4262,-4.00E-04,0.1476,214,-0.036,0.1694,0.910714286,0.1204,0.0241
202001,28203,"charlotte, nc",,599900,0.0618,0.2643,45,-0.0217,-0.2857,88.5,0.011428571,0.149350649,28,1.3333,-0.125,0,,,8,-0.3333,-0.5,43,-0.0227,-0.1042,322.7104577,0.0082,0.0608,2056,0,0.4438,688229.1477,0.0425,0.2513,88,-0.0222,-0.2072,0.955555556,-0.001,0.1937
202001,28278,"charlotte, nc",,400400,0.0269,0.0468,156,-0.1136,-0.2607,89.5,0.034682081,0.028735632,64,0.6,-0.2381,8,1,,44,0.1,-0.3125,71,0.2456,0.6512,149.5624104,0.0578,0.0603,2872,0.0056,-0.0251,586928.112,0.0866,0.0927,227,-0.0258,-0.1063,0.455128205,0.1313,0.2513
202001,28207,"charlotte, nc",,1350000,0.0354,0,60,0.0909,-0.2208,99,0.253164557,-0.01,20,,-0.5833,0,,,16,3,0,11,-0.2667,-0.5417,359.6708469,0.0223,-0.026,2963.5,0.0468,-0.1183,1282173.818,0.0713,-0.0641,71,0.0143,-0.297,0.183333333,-0.0894,-0.1284
202001,28210,"charlotte, nc",,415000,0.0062,0.1024,131,-0.0643,-0.0576,82.5,0.195652174,0.130136986,40,0.25,-0.2857,0,,-1,44,0,-0.0833,61,-0.1867,0.2449,209.850581,-9.00E-04,0.094,2073,0.043,0.036,614152.1865,0.045,0.1355,192,-0.107,0.0213,0.465648855,-0.0701,0.1131
202001,28273,"charlotte, nc",,265000,0.0214,-0.0101,35,-0.0541,-0.3636,30.5,-0.207792208,-0.419047619,36,0.125,0.125,0,,,8,-0.3333,-0.6,26,-0.4222,-0.4468,136.9012087,0.0013,0.0478,1946,0.0221,-0.0192,290434.9903,0.0418,-0.079,61,-0.2561,-0.402,0.742857143,-0.4734,-0.1117
202001,28209,"charlotte, nc",,590950,-0.0117,0.1819,61,-0.1408,-0.3297,98.5,0.270967742,0.287581699,24,1,-0.5,0,,-1,12,2,-0.5,51,-0.0556,0,277.6320369,-0.0072,0.1232,2098.5,0.042,0.0184,686620.5,0.0468,0.1319,112,-0.104,-0.2113,0.836065574,0.0755,0.2756
202001,28213,"charlotte, nc",,218250,-0.0407,-0.0257,26,-0.1613,-0.2973,56,0.037037037,-0.096774194,28,0.4,-0.3636,0,,,0,-1,-1,24,-0.3684,-0.0769,122.2053067,-0.0012,0.1501,1586,0.0038,-0.2391,249811.7274,0.0082,0.1174,50,-0.2754,-0.2063,0.923076923,-0.3027,0.2204
201912,28277,"charlotte, nc",,407450,0.0186,-0.0182,141,-0.2079,-0.4125,68,0.079365079,0.152542373,40,-0.4444,-0.4118,4,,-0.5,40,-0.4737,-0.4444,81,-0.2136,0.125,162.3982324,-0.0018,0.0524,2560,0.0023,-0.1043,525765.72,0.0082,0.04,222,-0.21,-0.2885,0.574468085,-0.0042,0.2745
201912,28269,"charlotte, nc",,258500,-0.0105,0.0936,110,-0.2568,-0.3333,46,0.095238095,-0.132075472,52,-0.4091,0.0833,16,-0.2,3,24,-0.625,-0.3333,124,0.0081,0.0973,121.891125,0.0018,0.0588,2059.5,-0.0174,-0.0304,266634.3946,-0.0025,0.0324,234,-0.1365,-0.1583,1.127272727,0.2962,0.4424
201912,28213,"charlotte, nc",,227500,0.0308,-0.0714,31,-0.3542,-0.3111,54,0.317073171,0.285714286,20,-0.5,1.5,0,,,4,-0.8,-0.8333,38,-0.24,0.2667,122.3476582,1.00E-04,0.1484,1580,0.0013,-0.3094,247773.1683,0.0584,0.0112,69,-0.2959,-0.08,1.225806452,0.1841,0.5591
201912,28273,"charlotte, nc",*,259450,-0.0496,,37,-0.4032,-0.4559,38.5,0.283333333,-0.324561404,32,-0.1111,-0.2,0,-1,,12,-0.5714,-0.25,45,0.0227,-0.2373,136.7201316,0.0441,0.1027,1904,-0.0109,-0.0653,278790.891,-0.0458,-0.1228,82,-0.2264,-0.3543,1.216216216,0.5065,0.3486
201912,28217,"charlotte, nc",,233400,0.0383,0.2616,14,-0.2222,-0.125,45.5,-0.09,-0.254098361,4,-0.6667,-0.5,0,,,4,0,,14,-0.125,-0.0667,148.7110939,0.0165,0.2724,1522.5,0.0287,0.1534,323172.3099,0.0927,0.2348,28,-0.1765,-0.0968,1,0.1111,0.0625
201912,28270,"charlotte, nc",,462950,-0.0065,-0.0704,75,-0.0741,-0.1848,72,0.014084507,0.074626866,20,-0.2857,0,0,,,20,-0.2857,-0.2857,35,-0.4697,0.0938,164.8392218,0.0347,0.0975,2977.5,-0.0336,-0.1144,658468.0144,0.0075,0.0024,110,-0.2517,-0.1129,0.466666667,-0.3481,0.1188
201912,28206,"charlotte, nc",,367159,0,-0.0705,28,-0.0667,0.75,58,0.526315789,0.567567568,4,-0.5,-0.6667,0,,,8,1,1,10,0.1111,0.25,215.3042445,4.00E-04,0.0525,1800,0,-0.0126,330823.9127,-0.013,-0.0399,38,-0.0256,0.5833,0.357142857,0.0571,-0.1429
201912,28216,"charlotte, nc",,257402.5,-0.0096,0.144,87,-0.1714,-0.044,50.5,0.328947368,-0.098214286,36,-0.1818,-0.25,0,-1,,12,-0.7,-0.25,59,-0.0781,0,137.7799504,0.0585,0.1906,1850,-0.0741,-0.0212,305081.3802,0.0138,0.1895,146,-0.1361,-0.0267,0.67816092,0.0686,0.0298
201912,28202,"charlotte, nc",,324950,-0.0312,0.0415,67,-0.1829,-0.029,82,0.138888889,0.154929577,16,-0.3333,0.3333,0,,,20,-0.2857,1.5,37,-0.075,0.1563,321.7989862,-0.0099,0.0764,1131.5,-4.00E-04,0.0477,480477.335,0.0285,0.1086,104,-0.1475,0.0297,0.552238806,0.0644,0.0885
201912,28210,"charlotte, nc",,412450,0.0311,0.08,140,-0.1304,-0.0728,69,0.301886792,0.210526316,32,-0.5294,-0.2727,0,,,44,-0.2667,0.8333,75,-0.0132,0.3889,210.0422231,0.0293,0.112,1987.5,0.0073,-0.0117,587716.8992,0.0286,0.074,215,-0.0928,0.0488,0.535714286,0.0637,0.1781
201912,28215,"charlotte, nc",,236900,0.0081,0.0724,124,-0.0677,0.0973,50,0.136363636,0.020408163,64,-0.0588,0,8,1,1,20,-0.2857,-0.5455,98,-0.1552,-0.125,130.5372219,0.001,0.0996,1739.5,-0.02,-0.0628,275414.0669,-0.0027,0.1623,222,-0.1084,-0.0133,0.790322581,-0.0819,-0.2008
201912,28262,"charlotte, nc",,263750,0.0809,0.1722,19,-0.3667,-0.4412,49,0.441176471,0.166666667,8,-0.6667,-0.3333,0,,,12,0.5,0.5,30,-0.1176,0.0345,118.2513317,-0.0202,0.127,2118,0.0834,-0.0244,274435.2069,0.0777,0.0796,49,-0.2344,-0.2222,1.578947368,0.4456,0.726
201912,28226,"charlotte, nc",,533750,-0.0278,-0.0953,150,-0.1573,-0.1228,66.5,0.33,-0.158227848,32,-0.3846,-0.1111,4,,,24,-0.7273,-0.4,65,-0.1333,0.2745,185.3499407,-0.0108,-0.0072,2897,-0.0014,0.0045,729553.2197,-0.0018,0.1157,215,-0.1502,-0.0315,0.433333333,0.012,0.1351
201912,28205,"charlotte, nc",,432400,0.0198,0.2011,213,-0.0318,-0.0184,69,0.15,0.095238095,52,-0.1333,1.1667,0,-1,-1,60,-0.25,0,104,-0.0459,0.5522,231.1241624,-0.0203,0.0253,1812,0.0572,0.1185,458251.0548,0.0123,0.1381,317,-0.0365,0.1162,0.488262911,-0.0072,0.1795
201912,28208,"charlotte, nc",,272325,-0.0094,-0.1212,74,-0.075,0.0423,67.5,0.205357143,-0.1,20,-0.375,0.25,4,0,,8,-0.3333,-0.6,59,-0.1449,-0.1324,203.4599729,0.0553,0.0966,1326,-0.0335,-0.0675,288319.1869,-0.0232,-0.0395,133,-0.1074,-0.0432,0.797297297,-0.0652,-0.1604
201912,28209,"charlotte, nc",,597950,0.0221,0.3605,71,-0.1647,-0.3364,77.5,0.383928571,0.336206897,12,-0.625,-0.5,0,,-1,4,-0.875,-0.8571,54,-0.2286,0.0189,279.6514456,0.0133,0.1423,2014,-0.0271,0.0244,655919.3702,-0.0143,0.166,125,-0.1935,-0.2188,0.76056338,-0.063,0.2652
201912,28204,"charlotte, nc",,680000,0.5008,0.1333,21,-0.16,-0.3226,57.5,0.197916667,-0.190140845,4,-0.5,-0.5,0,,,0,-1,,20,0,0.5385,279.0262172,0.0804,-8.00E-04,1963,0.0588,-0.1845,552530.2216,0.0764,-0.0799,41,-0.0889,-0.0682,0.952380952,0.1524,0.533
201912,28278,"charlotte, nc",,389900,0.0209,-0.0065,176,-0.1111,-0.2072,86.5,0.138157895,0.168918919,40,-0.0909,0.25,4,-0.6667,0,40,-0.5833,0.1111,57,-0.1364,-0.0172,141.3919985,-0.0041,0.0299,2856,-0.0104,-0.0621,540167.8513,0.0032,-0.056,233,-0.1174,-0.1679,0.323863636,-0.0095,0.0626
201912,28203,"charlotte, nc",,565000,0.0465,0.0107,46,-0.08,-0.303,87.5,0.232394366,0.268115942,12,0.5,-0.25,0,-1,,12,0,0,44,-0.0638,-0.0833,320.0773861,0.0335,0.0537,2056,0.027,0.2715,660195.1691,-0.0042,0.1641,90,-0.0722,-0.2105,0.956521739,0.0165,0.2292
201912,28227,"charlotte, nc",*,349450,-0.0293,,97,-0.0762,-0.2868,48,0.090909091,-0.127272727,36,-0.5,0,0,-1,-1,20,-0.375,-0.5833,53,-0.1587,-0.2206,132.8699148,0.0308,0.0671,2523,-0.0447,0.0336,348204.4323,-0.0212,0.0019,150,-0.1071,-0.2647,0.546391753,-0.0536,0.0464
201912,28207,"charlotte, nc",,1303814,-0.0342,0.0431,55,-0.2143,-0.2361,79,0.128571429,-0.131868132,0,-1,-1,0,,,4,-0.75,0,15,-0.2857,-0.4,351.8284994,-0.0042,-0.0388,2831,-0.1033,-0.1434,1196799.894,-0.081,-0.0848,70,-0.2308,-0.2784,0.272727273,-0.0273,-0.0745
201912,28214,"charlotte, nc",*,235000,0.0174,,87,0.061,-0.0938,45.5,0.22972973,-0.215517241,48,-0.0769,1,12,2,,20,-0.1667,0,74,-0.2211,0.0423,124.0610329,0.0071,0.029,1785.5,-0.0124,-0.1222,299741.2418,8.00E-04,-0.0133,161,-0.0904,-0.0359,0.850574713,-0.308,0.111
201912,28211,"charlotte, nc",*,816500,-0.0103,0.1666,121,-0.1824,-0.2484,100.5,0.196428571,,24,-0.3333,0.2,0,,,12,-0.6667,-0.4,61,-0.0758,0.22,266.9995886,0.07,0.0566,3014,0.0047,0.0162,1073065.269,0.0079,0.0634,182,-0.1495,-0.1374,0.504132231,0.0582,0.1936
201912,28212,"charlotte, nc",,220000,-0.0304,0.0732,39,0.0263,0.4444,42.5,0.370967742,-0.198113208,24,-0.25,1,0,,,4,-0.6667,-0.5,34,-0.0556,0.619,123.9119654,-0.0179,-0.0583,1700,-0.0064,-0.0145,216848.1002,-0.0011,-0.0046,73,-0.0135,0.5208,0.871794872,-0.0756,0.094
201911,28226,"charlotte, nc",,549000,0.1092,-0.0835,178,-0.022,-0.0481,50,-0.193548387,-0.248120301,52,-0.3158,0.3,0,,,88,0.1,0.5714,75,0.1194,0.0417,187.3798847,0.0558,-0.0048,2901,0.0165,-0.0365,730863.159,0.0934,0.078,253,0.0161,-0.0232,0.421348315,0.0532,0.0363
201911,28202,"charlotte, nc",,335400,-0.0206,0.0164,82,-0.0989,0.1081,72,0.44,0.161290323,24,-0.1429,0.5,0,,,28,-0.4167,0.4,40,0.1111,0.0256,325.0265439,0.0078,0.1211,1132,-0.0044,-0.0126,467161.4643,-0.0016,0.0545,122,-0.0394,0.0796,0.487804878,0.0922,-0.0392
201911,28206,"charlotte, nc",,367159,0.0124,0.228,30,0.0345,0.875,38,-0.45323741,-0.283018868,8,-0.6,0,0,,,4,0,0,9,0.2857,-0.4,215.2126893,0.0274,0.0555,1800,0.1561,0.4052,335196,0.0472,0.1304,39,0.0833,0.2581,0.3,0.0586,-0.6375
201911,28208,"charlotte, nc",,274900,-0.0519,-0.0054,80,-0.0476,-0.0123,56,0.178947368,-0.243243243,32,-0.1111,-0.1111,4,0,,12,-0.4,-0.4,69,0.0147,0.0147,192.8020566,-0.0502,0.0604,1372,0.0382,0.0103,295171.7473,-0.0128,0.0517,149,-0.0197,0,0.8625,0.053,0.023
201911,28212,"charlotte, nc",,226888,0.0937,0.1665,38,0.1176,0.3571,31,-0.046153846,-0.162162162,32,0.6,1.6667,0,,,12,0,0.5,36,-0.1,0.44,126.165661,0.0169,0.0042,1711,0.0751,0.0809,217089.2889,0.0803,0.1072,74,0,0.3962,0.947368421,-0.2291,0.0545
201911,28273,"charlotte, nc",,273000,-0.0162,0.0502,62,0.1698,-0.2439,30,0.153846154,-0.35483871,36,-0.1,0.125,4,,-0.6667,28,0,-0.2222,44,0,-0.2281,130.9398099,0.0049,0.0504,1925,-0.0517,-0.0365,292176.2121,-0.0281,-0.0031,106,0.0928,-0.2374,0.709677419,-0.1205,0.0146
201911,28270,"charlotte, nc",,466000,0.0141,-0.0643,81,-0.2136,-0.243,71,0.059701493,0.224137931,28,-0.3636,-0.2222,0,,,28,-0.2222,-0.4167,66,0.0645,0.8857,159.3150685,6.00E-04,0.065,3081,0.0145,-0.0595,653560.4583,0.0767,0.0559,147,-0.1091,0.0352,0.814814815,0.2129,0.4877
201911,28217,"charlotte, nc",,224788,0.1103,0.2151,18,-0.2174,0.0588,50,0.075268817,-0.224806202,12,-0.25,0.5,0,,,4,-0.5,-0.5,16,0.1429,-0.0588,146.2933754,-0.007,0.2685,1480,0.1221,-0.0192,295766.25,0.0865,0.0763,34,-0.0811,0,0.888888889,0.2802,-0.1111
201911,28211,"charlotte, nc",,825000,0.1379,0.2893,148,-0.103,-0.1243,84,0.127516779,0.282442748,36,-0.1818,-0.1818,0,-1,,36,-0.4375,-0.4,66,0.0645,0.4667,249.5427649,0.0192,0.0409,3000,0.0164,0.0242,1064685.547,0.0249,0.1138,214,-0.0573,0,0.445945946,0.0702,0.1797
201911,28269,"charlotte, nc",,261255,0.045,0.0886,148,-0.0067,-0.1685,42,0.105263158,0.105263158,88,-0.12,-0.12,20,,1.5,64,-0.2,0.0667,123,-0.1151,0.0603,121.6676811,-0.0183,0.059,2096,0.0771,-0.0169,267301.2744,0.0394,0.0309,271,-0.059,-0.0782,0.831081081,-0.1018,0.1794
201911,28227,"charlotte, nc",*,360000,0.0909,,105,-0.0708,-0.2279,44,-0.102040816,-0.111111111,72,0.5,0.0588,4,,0,32,-0.2727,-0.4667,63,-0.1486,-0.2025,128.8947368,0,0.0302,2641,0.0766,0.0802,355737.2171,0.008,0.0059,168,-0.1016,-0.2186,0.6,-0.0549,0.0191
201911,28203,"charlotte, nc",,539900,-0.0093,-0.0544,50,-0.1228,-0.3056,71,0.365384615,0.136,8,-0.3333,-0.6,4,,,12,-0.25,-0.5,47,-0.0962,-0.0408,309.6903097,0.0168,0.0305,2002,0.0482,0.2071,662999.1569,0.0186,0.1105,97,-0.1101,-0.1983,0.94,0.0277,0.2594
201911,28209,"charlotte, nc",,585000,0.1143,0.3509,85,-0.1146,-0.2672,56,0.272727273,0.009009009,32,-0.2727,-0.1111,0,,,32,-0.2,-0.2727,70,0.0448,0.1111,275.9697995,0.0105,0.105,2070,0.0999,0.1271,665430.7556,0.063,0.1376,155,-0.0491,-0.1341,0.823529412,0.1256,0.2804
201911,28213,"charlotte, nc",,220708,-0.0044,-0.0404,48,-0.1579,-0.0588,41,0.025,0.344262295,40,0.1111,-0.0909,0,,,20,-0.1667,-0.1667,50,0.0417,0.2195,122.3404255,0.0269,0.1366,1578,-0.061,-0.223,234103.9048,0.0061,0.0101,98,-0.0667,0.0652,1.041666667,0.1996,0.2377
201911,28207,"charlotte, nc",,1350000,-0.0228,0.08,70,0.0606,-0.1358,70,-0.034482759,-0.151515152,8,-0.75,-0.3333,0,,,16,1,0,21,-0.2222,-0.16,353.3106517,-0.0432,-0.008,3157,-0.0443,-0.0085,1302247.827,-0.0978,0.0037,91,-0.0215,-0.1415,0.3,-0.1091,-0.0086
201911,28278,"charlotte, nc",,381900,-0.0096,-0.038,198,-0.0791,-0.1354,76,0.101449275,0.070422535,44,-0.2667,-0.2667,12,2,-0.625,96,-0.2258,0.7143,66,-0.1951,0.0154,141.9775281,-0.0018,0.0295,2886,-0.0017,-0.0573,538457.0685,0.0112,-0.074,264,-0.1111,-0.102,0.333333333,-0.0481,0.0495
201911,28215,"charlotte, nc",,235000,0.0047,0.0517,133,0.0726,0.2315,44,-0.153846154,0.157894737,68,-0.15,0.0625,4,0,0,28,-0.3636,-0.5,116,-0.0938,-0.1655,130.4030227,0.01,0.1102,1775,-0.007,-0.0306,276163.8067,0.0115,0.1384,249,-0.0119,0.0081,0.872180451,-0.1601,-0.4149
201911,28204,"charlotte, nc",,453085,0.0071,-0.2385,25,0.0417,-0.1379,48,-0.232,-0.299270073,8,-0.3333,-0.3333,0,,,8,0,1,20,-0.0476,0.8182,258.2573455,0.0191,-0.0674,1854,0,-0.176,513333.9063,-0.0245,-0.0998,45,0,0.125,0.8,-0.075,0.4207
201911,28210,"charlotte, nc",,400000,-0.0122,0.0204,161,-0.0062,-0.0123,53,0.139784946,0.06,68,-0.15,0.0625,0,,-1,60,-0.2857,-0.1176,76,-0.2245,0.1692,204.0598291,-0.0016,0.0739,1973,-0.0028,-0.0446,571357.516,-0.0331,0.032,237,-0.0885,0.0395,0.472049689,-0.1329,0.0733
201911,28214,"charlotte, nc",,230990,-0.0063,-0.0853,82,0,-0.2336,37,-0.086419753,-0.108433735,52,-0.2353,-0.0714,4,0,-0.8571,24,-0.25,-0.4,95,-0.1121,0.1176,123.1807512,0.0087,0.0229,1808,-0.0561,-0.0951,299505.6311,0.0751,-0.0329,177,-0.0635,-0.0781,1.158536585,-0.1463,0.3641
201911,28277,"charlotte, nc",,400000,-0.0184,-0.0243,178,-0.1524,-0.3383,63,0.2,0.145454545,72,-0.1429,-0.1429,0,-1,-1,76,-0.4412,-0.4063,103,-0.1043,0.0842,162.6984127,0.0064,0.0591,2554,-0.0118,-0.1004,521488.2057,0.0104,0.0328,281,-0.1354,-0.228,0.578651685,0.031,0.2255
201911,28205,"charlotte, nc",,424000,0.0174,0.2116,220,-0.0717,-0.0308,60,0.111111111,-0.024390244,60,-0.3478,-0.2105,8,-0.3333,1,80,-0.1304,-0.1667,109,-0.1066,0.6769,235.9121299,-0.0231,0.0478,1714,0.0202,0.0676,452670.2551,0.0253,0.1311,329,-0.0836,0.1267,0.495454545,-0.0193,0.2091
201911,28216,"charlotte, nc",,259900,0.0163,0.1305,105,-0.0367,0.0825,38,0.04109589,-0.232323232,44,-0.4762,-0.1538,4,,0,40,0.1111,-0.0909,64,-0.0448,-0.0154,130.1684533,0.012,0.1282,1998,-0.047,0.0433,300932.2389,-0.0295,0.1438,169,-0.0398,0.0432,0.60952381,-0.0052,-0.0606
201911,28262,"charlotte, nc",,244000,-0.0238,0.0427,30,-0.2105,-0.25,34,0.333333333,0.172413793,24,0,-0.1429,0,,,8,-0.6667,-0.5,34,0.1333,0.36,120.6896552,0.0145,0.1437,1955,-0.0581,-0.1437,254644.4444,-0.0229,-0.0282,64,-0.0588,-0.0154,1.133333333,0.3439,0.5083
201910,28277,"charlotte, nc",,407500,-0.0148,-0.0203,210,-0.0708,-0.2446,52.5,0.141304348,-0.018691589,84,-0.4,-0.3,4,0,0,136,0.36,-0.0556,115,-0.065,0.1735,161.6661728,0.0153,0.0654,2584.5,-0.0297,-0.0979,516127.1348,-0.0122,-0.0128,325,-0.0688,-0.1356,0.547619048,0.0034,0.1951
201910,28206,"charlotte, nc",,362662,0.0372,0.3333,29,0,0.8125,69.5,0.022058824,0.168067227,20,0.6667,4,0,,,4,-0.6667,-0.5,7,0,-0.5882,209.4738946,0.0479,0.0131,1557,0.025,0.3206,320089.0562,0.029,0.1873,36,0,0.0909,0.24137931,0,-0.8211
201910,28278,"charlotte, nc",,385600.5,0.0107,-0.0359,215,-0.0693,-0.126,69,0.179487179,-0.08,60,-0.2105,-0.1176,4,-0.6667,-0.6667,124,0.2917,1.0667,82,-0.0682,0.2424,142.2315202,-0.0318,0.0432,2891,0.0378,-0.0784,532468.2129,0.0152,-0.1163,297,-0.069,-0.0481,0.381395349,4.00E-04,0.1131
201910,28207,"charlotte, nc",,1381500,-0.0237,0.1328,66,0.082,-0.1538,72.5,-0.42687747,0.098484848,32,1,1,0,,,8,-0.5,-0.6,27,-0.2703,0.0385,369.2531038,-0.0298,0.0543,3303.5,0.0046,0.0687,1443478.49,-0.0406,0.1206,93,-0.051,-0.1058,0.409090909,-0.1975,0.0758
201910,28202,"charlotte, nc",,342450,-0.0532,-0.0282,91,0.0581,0.1235,50,0.052631579,-0.137931034,28,-0.2222,0.1667,0,,,48,0.7143,2,36,0.2414,-0.234,322.4957555,0.0387,0.0757,1137,-0.024,-0.0177,467915.3749,0.02,0.0237,127,0.1043,-0.0078,0.395604396,0.0584,-0.1846
201910,28217,"charlotte, nc",,202450,-0.0515,0.0769,23,0,0.2778,46.5,0.1625,-0.162162162,16,0,0.3333,0,,,8,1,1,14,0.1667,0,147.3251029,0.061,0.1153,1319,-0.1529,-0.0179,272213.9259,-0.0316,0.0156,37,0.0571,0.1563,0.608695652,0.087,-0.1691
201910,28273,"charlotte, nc",,277495,-0.0192,0.0675,53,0.06,-0.4301,26,0.04,-0.287671233,40,-0.1667,-0.2857,0,-1,-1,28,-0.2222,-0.4167,44,-0.0222,-0.1852,130.297525,-0.0177,0.0599,2030,0,0.0047,300612.4621,0.0011,0.0414,97,0.0211,-0.3401,0.830188679,-0.0698,0.2495
201910,28212,"charlotte, nc",,207450,0.014,0.0666,34,-0.2093,-0.0286,32.5,-0.097222222,0.140350877,20,-0.1667,0,0,,,12,-0.5714,0,40,0.3333,0.7391,124.0657698,-0.0384,-0.0347,1591.5,0.0753,-0.0161,200947.4575,0.004,0.0225,74,0.0137,0.2759,1.176470588,0.4788,0.5193
201910,28211,"charlotte, nc",,725000,0.1336,0.1133,165,-0.0884,-0.0351,74.5,0.15503876,0.330357143,44,0,-0.2143,4,,,64,0.3333,0.1429,62,0,0.2917,244.845356,-0.0021,0.0164,2951.5,0.0429,0.0171,1038789.832,0.0079,0.1132,227,-0.0658,0.0365,0.375757576,0.0332,0.0951
